AnswerId,QuestionId
"581895","581852"
"581896","581799"
"581897","581824"
"581898","581865"
"581899","580985"
"581901","581799"
"581902","581851"
"581903","581873"
"581904","581878"
"581905","581851"
"581906","581900"
"581907","581878"
"581909","581900"
"581911","439474"
"581912","581900"
"581913","548399"
"581914","581900"
"581915","579734"
"581917","581450"
"581919","581682"
"581921","581483"
"581922","581795"
"581923","7252"
"581924","581816"
"581925","581920"
"581926","462184"
"581927","581900"
"581928","345160"
"581931","581878"
"581932","581773"
"581934","581050"
"581935","581878"
"581937","581868"
"581938","581878"
"581940","581678"
"581943","579064"
"581944","581805"
"581946","581920"
"581947","581787"
"581948","579552"
"581951","581245"
"581952","581916"
"581953","551263"
"581954","581945"
"581956","7252"
"581958","578003"
"581960","581873"
"581963","581949"
"581964","581698"
"581965","542876"
"581968","581570"
"581969","581722"
"581970","581916"
"581972","581851"
"581973","581677"
"581974","581945"
"581976","193269"
"581977","581868"
"581978","581966"
"581979","581799"
"581980","581949"
"581981","581655"
"581984","581824"
"581986","580010"
"581987","581868"
"581988","581936"
"581991","581722"
"581992","581729"
"581993","581985"
"581995","581985"
"581996","581936"
"581997","55083"
"582001","581957"
"582004","580270"
"582005","581920"
"582006","581577"
"582007","581857"
"582008","581957"
"582009","581050"
"582010","573872"
"582011","581975"
"582012","581975"
"582013","581957"
"582014","581878"
"582016","581448"
"582017","581920"
"582018","536073"
"582020","581957"
"582021","581654"
"582022","581998"
"582024","581936"
"582025","581967"
"582026","581994"
"582028","581957"
"582029","581933"
"582030","581006"
"582032","582015"
"582035","582002"
"582036","581950"
"582042","579206"
"582043","582002"
"582044","462801"
"582045","581698"
"582047","582027"
"582048","531574"
"582049","581990"
"582050","581989"
"582051","581592"
"582052","581967"
"582053","582033"
"582057","581773"
"582058","581990"
"582059","582027"
"582061","582033"
"582062","582027"
"582063","121810"
"582065","581999"
"582066","582033"
"582067","581714"
"582069","581936"
"582070","580984"
"582071","581975"
"582073","582033"
"582075","582034"
"582076","582040"
"582077","582041"
"582078","576803"
"582079","581855"
"582081","580270"
"582083","582040"
"582084","582040"
"582085","581975"
"582086","582041"
"582088","582040"
"582091","581322"
"582093","581353"
"582094","531574"
"582097","582056"
"582100","254281"
"582103","581930"
"582106","582095"
"582108","52880"
"582109","582095"
"582111","582038"
"582112","582095"
"582113","582095"
"582114","581900"
"582116","582095"
"582117","581794"
"582118","582040"
"582119","582033"
"582120","582098"
"582121","582098"
"582125","579887"
"582128","580641"
"582130","581966"
"582132","582040"
"582133","582115"
"582136","579446"
"582137","582122"
"582138","581967"
"582139","582115"
"582140","580833"
"582141","582082"
"582142","582126"
"582143","582095"
"582145","582126"
"582149","582127"
"582150","582135"
"582153","582126"
"582154","582131"
"582155","581999"
"582157","581279"
"582158","582040"
"582164","582135"
"582165","344784"
"582168","582134"
"582170","582147"
"582172","582134"
"582173","582156"
"582175","581878"
"582176","582122"
"582177","545254"
"582178","582156"
"582180","581900"
"582181","582131"
"582182","582163"
"582183","582162"
"582186","582162"
"582189","582146"
"582190","582131"
"582193","582056"
"582194","581994"
"582195","581966"
"582196","581878"
"582197","581873"
"582198","582040"
"582202","336235"
"582205","543100"
"582206","582056"
"582207","581837"
"582208","582098"
"582210","582122"
"582211","580833"
"582213","581262"
"582214","582135"
"582215","581930"
"582218","576503"
"582219","582199"
"582220","582191"
"582224","582209"
"582227","580993"
"582228","582129"
"582230","582188"
"582234","582151"
"582235","582040"
"582236","449940"
"582238","582184"
"582239","581930"
"582240","571617"
"582241","581855"
"582242","582184"
"582243","581851"
"582245","582166"
"582246","582134"
"582247","581939"
"582249","581182"
"582252","581440"
"582253","582122"
"582254","581262"
"582256","582244"
"582258","582188"
"582259","582098"
"582260","238915"
"582261","582115"
"582263","582244"
"582264","582237"
"582265","582244"
"582267","582223"
"582269","575736"
"582270","447193"
"582272","582223"
"582273","582223"
"582274","582244"
"582275","581548"
"582276","582107"
"582277","582250"
"582279","582248"
"582281","582268"
"582282","582237"
"582283","189436"
"582286","574344"
"582291","582257"
"582292","582244"
"582293","582284"
"582294","582284"
"582295","582284"
"582296","582284"
"582300","582257"
"582301","582188"
"582303","582268"
"582304","581955"
"582305","582105"
"582306","582268"
"582308","582244"
"582309","576659"
"582310","582297"
"582314","581873"
"582316","582307"
"582317","582244"
"582318","582297"
"582321","581962"
"582322","582257"
"582323","582278"
"582324","582299"
"582325","582297"
"582326","582297"
"582327","582298"
"582329","582284"
"582332","582287"
"582334","582302"
"582335","581936"
"582337","582336"
"582339","582284"
"582340","582278"
"582341","582250"
"582342","582147"
"582343","582284"
"582344","582129"
"582345","581727"
"582346","213266"
"582347","582338"
"582349","326429"
"582351","581908"
"582354","582333"
"582355","582040"
"582357","582333"
"582358","582040"
"582359","582284"
"582360","582331"
"582361","582187"
"582362","582348"
"582364","582287"
"582366","582187"
"582368","582040"
"582369","582331"
"582370","582333"
"582371","582367"
"582372","582331"
"582373","581787"
"582376","582250"
"582377","579487"
"582378","582284"
"582379","582331"
"582381","582367"
"582382","582367"
"582383","582365"
"582384","582367"
"582385","582122"
"582386","582129"
"582387","582365"
"582389","582333"
"582392","582333"
"582394","581592"
"582395","582374"
"582396","582374"
"582397","582123"
"582398","582333"
"582399","581795"
"582400","582331"
"582402","582129"
"582406","582363"
"582408","582222"
"582409","582391"
"582416","580605"
"582417","581583"
"582419","570098"
"582421","491115"
"582422","582222"
"582425","582412"
"582426","582268"
"582429","581994"
"582430","582391"
"582432","582367"
"582433","581838"
"582434","574279"
"582435","582251"
"582436","582412"
"582441","582424"
"582442","582424"
"582446","582413"
"582448","582437"
"582451","582352"
"582453","582251"
"582454","128239"
"582456","582331"
"582457","582284"
"582458","582428"
"582459","578918"
"582461","582413"
"582463","581097"
"582466","582428"
"582467","581038"
"582469","582040"
"582470","582462"
"582471","582403"
"582474","582284"
"582476","582439"
"582478","582440"
"582479","582431"
"582481","582439"
"582482","582445"
"582483","582439"
"582484","582473"
"582485","580641"
"582486","81099"
"582487","582278"
"582489","204519"
"582490","581824"
"582494","567616"
"582495","582251"
"582496","582424"
"582498","582233"
"582499","582374"
"582500","578904"
"582501","582491"
"582502","582403"
"582504","582251"
"582507","582493"
"582509","582493"
"582510","582278"
"582513","581677"
"582519","582428"
"582520","582449"
"582522","581878"
"582525","580645"
"582529","582506"
"582531","582514"
"582533","579841"
"582534","582514"
"582535","582437"
"582536","582497"
"582537","582524"
"582538","82878"
"582539","582413"
"582540","582493"
"582541","578677"
"582543","538297"
"582544","579790"
"582545","582447"
"582546","447625"
"582549","582221"
"582551","582302"
"582554","582302"
"582555","582547"
"582558","580108"
"582560","582493"
"582561","576280"
"582563","577026"
"582565","582280"
"582566","447625"
"582567","582550"
"582568","581085"
"582569","582505"
"582570","582548"
"582572","582552"
"582576","582452"
"582579","582415"
"582580","582550"
"582581","582380"
"582582","582184"
"582584","433764"
"582585","582185"
"582586","582578"
"582588","582033"
"582589","582380"
"582590","582575"
"582591","582575"
"582592","582526"
"582593","582571"
"582594","530992"
"582595","582575"
"582598","582521"
"582599","582553"
"582600","582575"
"582601","582492"
"582602","582493"
"582605","582575"
"582606","582571"
"582607","582575"
"582608","582578"
"582609","582493"
"582610","582523"
"582611","582556"
"582612","582427"
"582613","582575"
"582616","582528"
"582617","582553"
"582618","575371"
"582619","581074"
"582620","582552"
"582621","6068"
"582622","573837"
"582626","582552"
"582628","582603"
"582638","582553"
"582641","582627"
"582642","582627"
"582643","582571"
"582644","582627"
"582645","582627"
"582646","582635"
"582647","582571"
"582648","582401"
"582649","582637"
"582650","582564"
"582654","582223"
"582655","582557"
"582656","338428"
"582659","582625"
"582660","582542"
"582664","582604"
"582666","582651"
"582668","582627"
"582671","582661"
"582675","582497"
"582676","582652"
"582677","582657"
"582678","582665"
"582679","571616"
"582681","582665"
"582683","582511"
"582685","582625"
"582689","547201"
"582690","578192"
"582691","581038"
"582692","582651"
"582693","582680"
"582694","582686"
"582695","582564"
"582697","582665"
"582699","582680"
"582700","582652"
"582701","582680"
"582702","571026"
"582703","582682"
"582704","582686"
"582705","582682"
"582706","582680"
"582709","582680"
"582711","582682"
"582712","582233"
"582713","582682"
"582714","582603"
"582717","531561"
"582718","582665"
"582719","582669"
"582720","582684"
"582722","582682"
"582724","582682"
"582727","582391"
"582728","582652"
"582729","582725"
"582730","582115"
"582731","582615"
"582732","582637"
"582733","582460"
"582734","582657"
"582735","582698"
"582736","582682"
"582737","582725"
"582738","582657"
"582740","582725"
"582741","175951"
"582745","581074"
"582746","582684"
"582749","582603"
"582750","582673"
"582751","582673"
"582752","582723"
"582753","582723"
"582754","582707"
"582758","582748"
"582759","582725"
"582760","582707"
"582762","414016"
"582765","582687"
"582767","582497"
"582768","582748"
"582769","582669"
"582773","579672"
"582774","582721"
"582775","582615"
"582776","582126"
"582777","582723"
"582778","582669"
"582779","582688"
"582780","582770"
"582781","579997"
"582783","511536"
"582784","581828"
"582785","582707"
"582787","581873"
"582788","582770"
"582791","582312"
"582792","582667"
"582793","582665"
"582795","582521"
"582796","581873"
"582799","582571"
"582800","582556"
"582801","582772"
"582802","582473"
"582804","582770"
"582806","582770"
"582807","582772"
"582808","582770"
"582809","433078"
"582812","581873"
"582815","582625"
"582816","582770"
"582817","582772"
"582818","570138"
"582819","582797"
"582823","81099"
"582824","582233"
"582826","582770"
"582828","582798"
"582829","582388"
"582830","582721"
"582833","582673"
"582834","439758"
"582835","582805"
"582836","582772"
"582837","582798"
"582839","582772"
"582841","582821"
"582842","582766"
"582843","570194"
"582844","582805"
"582845","582184"
"582846","455446"
"582848","582473"
"582849","582772"
"582852","582840"
"582853","582770"
"582854","581910"
"582857","582772"
"582858","582772"
"582859","582821"
"582861","582850"
"582862","582850"
"582863","582418"
"582866","582851"
"582867","582797"
"582868","290296"
"582869","582789"
"582870","582635"
"582871","560326"
"582872","576080"
"582873","582855"
"582875","582840"
"582876","582840"
"582877","582556"
"582883","582860"
"582884","576080"
"582885","582860"
"582886","582878"
"582887","582552"
"582888","582603"
"582891","582881"
"582893","581505"
"582894","582840"
"582897","582865"
"582898","579620"
"582899","582840"
"582901","582268"
"582902","582881"
"582904","582878"
"582905","247691"
"582907","582881"
"582908","582881"
"582912","582782"
"582913","582892"
"582915","581910"
"582920","582756"
"582921","582896"
"582922","582896"
"582923","582473"
"582925","582855"
"582926","582856"
"582927","582892"
"582928","582896"
"582932","582919"
"582933","581677"
"582935","582462"
"582936","582919"
"582937","582919"
"582938","582924"
"582941","582919"
"582942","582856"
"582943","582919"
"582944","582687"
"582945","582911"
"400001","399980"
"400003","399648"
"400005","399505"
"400006","399605"
"400007","399946"
"400009","399850"
"400012","399770"
"400013","399982"
"400014","398840"
"400017","190402"
"400018","399946"
"400019","399893"
"400020","399893"
"400021","399605"
"400023","399850"
"400027","145540"
"400029","399760"
"400030","393681"
"400031","317760"
"400033","389968"
"400035","363459"
"400036","399850"
"400038","399946"
"400039","400022"
"400040","399991"
"400041","400022"
"400045","400022"
"400046","399991"
"400047","145540"
"400048","345541"
"400052","399991"
"400053","399847"
"400054","399991"
"400055","398708"
"400058","399957"
"400059","399798"
"400060","400050"
"400062","400050"
"400063","150698"
"400065","399798"
"400066","399326"
"400067","400051"
"400069","142677"
"400070","400050"
"400071","400022"
"400074","399946"
"400075","399867"
"400076","399982"
"400078","400049"
"400080","399067"
"400081","400050"
"400082","399459"
"400085","222471"
"400088","399893"
"400092","134574"
"400093","236793"
"400095","400083"
"400098","318647"
"400101","298760"
"400102","233082"
"400103","400015"
"400104","397934"
"400105","400100"
"400107","396280"
"400108","399907"
"400109","400015"
"400118","399067"
"400119","400113"
"400121","397346"
"400122","400115"
"400123","400100"
"400124","400100"
"400125","400083"
"400127","400116"
"400128","400115"
"400131","400100"
"400133","399348"
"400134","393723"
"400136","400083"
"400137","399957"
"400138","399975"
"400139","400115"
"400142","400116"
"400144","400135"
"400145","400130"
"400147","400135"
"400148","191400"
"400149","400135"
"400150","400135"
"400151","400130"
"400152","400115"
"400153","400146"
"400155","400130"
"400158","394618"
"400159","381831"
"400160","400146"
"400161","399224"
"400162","400146"
"400163","365125"
"400164","398537"
"400165","400130"
"400171","260511"
"400172","399572"
"400174","400167"
"400178","400140"
"400179","400130"
"400182","184618"
"400184","400100"
"400186","400167"
"400187","184618"
"400188","400100"
"400189","352103"
"400193","400173"
"400195","400173"
"400198","169829"
"400200","381831"
"400201","65133"
"400202","399929"
"400203","400114"
"400206","399546"
"400207","400191"
"400208","400115"
"400210","373366"
"400211","184618"
"400213","400083"
"400214","141370"
"400216","400140"
"400217","400181"
"400218","400209"
"400219","400185"
"400220","400022"
"400221","400181"
"400223","395144"
"400224","291518"
"400230","184618"
"400231","400222"
"400232","400197"
"400233","400115"
"400234","399972"
"400237","399546"
"400238","400083"
"400239","396568"
"400244","400212"
"400245","400135"
"400247","300656"
"400248","400242"
"400249","396568"
"400251","399987"
"400252","400212"
"400253","397788"
"400254","398537"
"400258","400135"
"400259","399959"
"400260","400255"
"400261","400257"
"400262","400212"
"400264","399114"
"400265","400256"
"400267","400255"
"400270","400209"
"400271","377033"
"400275","397228"
"400277","400209"
"400278","400256"
"400279","400257"
"400280","106534"
"400281","400257"
"400282","400257"
"400284","399914"
"400287","400257"
"400289","400236"
"400290","81874"
"400291","218057"
"400292","398537"
"400293","400257"
"400295","400255"
"400297","399401"
"400298","397301"
"400305","400276"
"400307","400242"
"400308","400243"
"400309","399702"
"400310","400301"
"400311","400241"
"400313","398537"
"400315","400115"
"400316","399078"
"400318","400304"
"400319","400209"
"400320","400299"
"400321","400314"
"400322","400314"
"400324","400314"
"400325","400113"
"400326","400314"
"400327","399973"
"400329","399978"
"400331","400250"
"400332","399770"
"400333","400314"
"400334","400242"
"400335","398296"
"400336","308353"
"400337","400314"
"400339","398588"
"400342","400304"
"400343","400306"
"400344","400283"
"400345","400314"
"400347","400304"
"400349","399991"
"400350","400222"
"400351","400242"
"400352","399582"
"400353","400346"
"400355","398170"
"400357","400113"
"400358","400167"
"400361","400340"
"400363","400099"
"400365","400338"
"400367","400338"
"400368","400242"
"400370","400364"
"400372","400340"
"400374","400338"
"400375","400299"
"400376","400304"
"400377","400340"
"400378","400099"
"400379","400364"
"400381","400246"
"400385","400340"
"400386","400330"
"400387","400359"
"400388","400294"
"400390","400364"
"400391","400140"
"400392","398664"
"400393","400382"
"400394","400382"
"400396","399914"
"400397","400382"
"400398","397789"
"400399","400382"
"400400","400114"
"400401","400382"
"400402","400382"
"400403","400212"
"400404","397320"
"400405","400382"
"400406","400283"
"400408","364295"
"400409","400243"
"400410","400256"
"400411","400209"
"400412","400382"
"400414","400382"
"400415","400338"
"400418","400240"
"400419","400407"
"400420","400407"
"400423","377486"
"400424","400407"
"400425","400243"
"400426","400421"
"400427","400413"
"400429","400421"
"400430","400256"
"400431","400191"
"400433","400140"
"400435","299245"
"400436","400382"
"400437","400212"
"400438","287399"
"400439","190402"
"400440","400432"
"400441","400432"
"400442","399792"
"400443","397788"
"400444","400432"
"400445","400288"
"400446","400432"
"400448","80831"
"400449","400432"
"400451","400382"
"400452","400422"
"400453","400256"
"400454","400413"
"400457","400450"
"400458","400135"
"400459","399971"
"400460","400250"
"400461","400096"
"400462","400364"
"400463","395981"
"400465","400421"
"400466","400382"
"400467","397612"
"400468","400455"
"400469","400359"
"400471","400455"
"400473","399067"
"400474","400428"
"400476","397073"
"400478","400475"
"400480","395981"
"400481","400477"
"400482","399532"
"400483","400477"
"400484","400455"
"400485","400470"
"400486","400464"
"400487","400421"
"400488","400450"
"400489","399792"
"400490","400477"
"400492","400479"
"400493","374890"
"400496","400413"
"400497","400338"
"400498","400477"
"400500","400479"
"400501","400479"
"400502","400479"
"400504","400470"
"400505","400294"
"400506","400479"
"400507","400479"
"400510","325892"
"400513","317760"
"400514","399595"
"400515","399792"
"400516","35870"
"400520","400455"
"400523","400495"
"400525","400517"
"400526","280053"
"400528","399792"
"400529","399973"
"400531","399792"
"400532","400517"
"400533","400499"
"400534","400522"
"400535","400382"
"400536","400511"
"400538","400455"
"400539","400524"
"400541","399866"
"400543","400455"
"400545","399792"
"400546","400517"
"400547","400522"
"400548","390284"
"400550","39856"
"400551","391506"
"400554","400432"
"400555","399897"
"400556","400540"
"400558","94779"
"400559","400540"
"400560","51013"
"400561","400540"
"400563","399792"
"400564","399866"
"400569","400517"
"400570","399792"
"400571","400557"
"400573","400557"
"400576","287305"
"400578","400552"
"400579","400565"
"400580","35870"
"400582","400567"
"400583","399022"
"400585","399032"
"400586","400552"
"400587","400575"
"400588","400475"
"400589","400552"
"400590","400557"
"400591","391989"
"400592","400283"
"400593","400557"
"400594","400382"
"400595","400495"
"400596","400562"
"400597","400382"
"400598","400338"
"400601","400395"
"400602","400562"
"400603","399792"
"400604","400575"
"400605","400495"
"400606","400562"
"400610","400330"
"400611","221169"
"400612","398203"
"400614","400557"
"400615","400599"
"400617","341248"
"400618","398203"
"400619","229185"
"400621","400609"
"400623","400191"
"400626","400609"
"400629","400609"
"400630","251343"
"400632","400522"
"400633","400616"
"400634","400472"
"400635","212842"
"400636","229185"
"400637","400609"
"400639","400609"
"400640","399863"
"400641","400631"
"400642","400575"
"400643","400631"
"400644","399792"
"400645","400609"
"400647","400631"
"400648","399889"
"400649","400631"
"400650","386111"
"400651","400622"
"400652","400622"
"400656","400511"
"400658","400616"
"400659","138028"
"400660","400627"
"400664","399792"
"400667","400366"
"400668","94779"
"400669","399980"
"400670","399209"
"400672","400479"
"400675","400628"
"400676","400566"
"400677","400628"
"400679","400628"
"400681","400616"
"400682","400094"
"400683","400116"
"400685","400575"
"400686","400631"
"400687","367332"
"400689","400575"
"400692","400503"
"400694","182554"
"400695","400413"
"400697","400479"
"400701","400631"
"400703","399792"
"400708","400599"
"400709","400235"
"400713","397839"
"400714","276623"
"400716","400616"
"400720","400674"
"400721","400712"
"400722","400655"
"400726","400655"
"400727","400706"
"400729","399648"
"400730","400706"
"400734","400566"
"400735","400710"
"400737","400382"
"400738","400733"
"400742","400733"
"400744","400710"
"400747","400733"
"400748","400616"
"400749","400243"
"400750","400733"
"400751","400479"
"400752","400733"
"400753","400739"
"400754","400666"
"400755","400712"
"400757","400565"
"400758","400495"
"400760","400732"
"400761","400710"
"400762","400495"
"400763","399973"
"400764","398747"
"400765","400732"
"400767","400422"
"400768","400743"
"400769","399946"
"400770","400759"
"400773","398881"
"400774","400479"
"400775","400732"
"400776","400706"
"400777","400733"
"400779","400759"
"400780","400557"
"400781","398235"
"400782","287536"
"400784","400241"
"400787","400691"
"400789","400759"
"400790","400739"
"400791","390284"
"400793","400706"
"400795","400778"
"400796","400794"
"400797","399835"
"400800","400015"
"400801","400616"
"400803","400706"
"400806","400382"
"400807","400759"
"400808","400413"
"400810","400794"
"400811","400575"
"400812","400805"
"400813","400805"
"400814","400805"
"400816","57179"
"400817","400802"
"400823","400739"
"400824","400140"
"400825","400802"
"400826","400704"
"400828","400627"
"400829","391462"
"400831","400819"
"400832","400338"
"400835","389069"
"400837","399702"
"400838","400788"
"400840","400788"
"400842","400778"
"400844","400839"
"400845","400470"
"400846","400798"
"400847","400717"
"400848","400839"
"400851","400839"
"400852","400562"
"400854","400819"
"400855","398563"
"400856","400839"
"400857","400627"
"400858","400717"
"400860","378441"
"400863","400839"
"400864","391462"
"400867","87999"
"400869","400495"
"400871","400861"
"400874","201450"
"400875","270074"
"400876","400691"
"400877","400843"
"400878","393639"
"400879","400861"
"400880","400859"
"400882","400684"
"400883","400866"
"400885","381082"
"400887","400843"
"400888","400866"
"400889","400881"
"400890","400338"
"400892","375719"
"400893","400684"
"400897","398881"
"400898","400894"
"400899","400861"
"400901","398192"
"400902","399910"
"400907","400839"
"400908","400900"
"400910","400479"
"400912","400900"
"400914","399914"
"400915","400627"
"400917","400872"
"400918","398953"
"400919","400843"
"400920","400836"
"400922","390307"
"400923","400382"
"400924","400739"
"400925","400909"
"400930","399129"
"400932","400822"
"400934","400895"
"400937","400891"
"400938","399850"
"400939","400891"
"400940","400916"
"400943","400916"
"400944","400926"
"400947","400935"
"400952","400479"
"400953","396337"
"400954","391411"
"400955","400951"
"400958","400951"
"400960","400951"
"400961","400935"
"400962","400432"
"400963","400945"
"400966","400575"
"400967","400926"
"400969","400759"
"400970","400951"
"400971","400935"
"400972","400935"
"400974","295073"
"400975","379445"
"400978","304461"
"400979","400968"
"400980","400935"
"400981","400945"
"400983","400839"
"400985","400968"
"400987","393110"
"400988","400477"
"400992","400984"
"400995","400984"
"400998","400839"
"400999","400941"
"401000","400862"
"401003","182554"
"401007","400989"
"401008","265089"
"401009","399348"
"401010","400945"
"401012","400951"
"401013","400994"
"401016","185037"
"401018","400994"
"401019","400993"
"401020","400935"
"401021","400935"
"401022","400989"
"401023","400993"
"401026","400756"
"401030","401025"
"401031","401024"
"401034","400135"
"401035","400895"
"401036","400994"
"401037","400993"
"401042","400989"
"401043","399526"
"401045","401024"
"401046","400866"
"401047","401014"
"401048","401024"
"401050","400989"
"401055","400094"
"401057","401025"
"401059","304461"
"401061","185463"
"401062","400976"
"401063","401056"
"401064","401056"
"401066","400772"
"401068","398994"
"401069","401051"
"401071","398425"
"401074","400881"
"401077","399370"
"401078","398883"
"401080","401072"
"401082","401072"
"401085","400836"
"401086","387233"
"401088","401067"
"401091","400180"
"401092","400993"
"401093","395220"
"401094","401090"
"401096","400984"
"401097","304461"
"401099","400976"
"401101","401090"
"401102","396943"
"401104","381370"
"401105","401095"
"401106","401095"
"401107","401084"
"401108","401084"
"401109","398221"
"401110","400627"
"401112","401103"
"401115","401075"
"401116","401103"
"401119","401090"
"401120","401095"
"401121","368480"
"401122","400114"
"401123","401114"
"401124","401103"
"401125","401014"
"401127","401103"
"401128","401103"
"401129","401103"
"401130","401103"
"401131","401103"
"401132","399932"
"401133","401051"
"401136","401090"
"401137","400991"
"401138","401090"
"401139","401103"
"401141","401103"
"401142","401114"
"401149","201450"
"401156","182554"
"401159","401084"
"401161","400772"
"401162","401135"
"401169","401135"
"401172","401103"
"401181","401103"
"401185","401178"
"401186","401118"
"401189","401095"
"401190","401174"
"401192","401103"
"401193","401060"
"401196","401174"
"401200","155329"
"401203","401178"
"401204","400989"
"401205","400994"
"401208","400788"
"401210","394921"
"401211","401198"
"401212","401188"
"401214","401188"
"401216","401183"
"401218","401183"
"401219","155329"
"401220","262282"
"401222","401183"
"401223","401079"
"401225","401079"
"401226","401198"
"401229","401191"
"401235","398906"
"401238","401191"
"401239","361156"
"401244","399616"
"401245","400537"
"401247","401233"
"401248","401191"
"401249","400455"
"401250","401233"
"401251","401234"
"401252","390564"
"401253","401234"
"401255","401232"
"401256","401118"
"401258","401015"
"401259","400359"
"401260","389253"
"401261","241190"
"401263","401184"
"401268","401188"
"401271","400965"
"401272","401188"
"401273","400274"
"401274","401184"
"401275","401232"
"401276","399850"
"401279","115108"
"401280","401266"
"401281","126987"
"401282","150201"
"401286","401191"
"401288","401266"
"401290","401135"
"401291","401090"
"401292","247422"
"401294","390564"
"401296","398211"
"401298","401284"
"401302","399932"
"401307","400756"
"401308","401198"
"401309","401284"
"401312","401304"
"401315","279431"
"401316","401215"
"401318","400881"
"401319","401135"
"401320","401306"
"401321","401304"
"401322","401306"
"401323","401304"
"401325","401284"
"401327","401304"
"401328","401311"
"401329","400822"
"401330","400984"
"401332","401215"
"401333","401304"
"401334","401311"
"401335","401241"
"401336","401306"
"401337","400609"
"401340","401241"
"401343","400984"
"401344","401331"
"401347","401262"
"401349","397998"
"401352","401277"
"401353","401331"
"401354","401348"
"401356","401348"
"401357","401348"
"401359","401348"
"401360","401348"
"401361","399897"
"401362","401184"
"401363","400941"
"401364","401348"
"401365","223625"
"401367","400274"
"401368","401326"
"401369","401326"
"401370","401331"
"401372","401304"
"401373","395261"
"401374","401311"
"401375","399944"
"401378","401326"
"401380","401326"
"401381","401232"
"401382","401366"
"401383","401366"
"401384","401366"
"401385","206746"
"401386","401338"
"401388","401338"
"401390","401215"
"401391","401366"
"401392","53806"
"401394","401024"
"401395","401184"
"401396","401075"
"401399","400477"
"401400","401310"
"401401","397998"
"401405","401056"
"401406","401056"
"401407","401342"
"401408","115501"
"401409","401240"
"401410","386154"
"401411","401342"
"401412","308601"
"401413","401306"
"401414","401326"
"401416","282222"
"401418","401345"
"401419","401415"
"401421","401358"
"401423","401342"
"401425","397839"
"401426","401415"
"401427","401326"
"401428","401118"
"401429","400849"
"401430","401240"
"401433","400756"
"401434","401415"
"401435","401432"
"401437","400503"
"401438","401431"
"401439","401415"
"401442","401198"
"401445","401215"
"401447","399941"
"401448","401432"
"401450","400503"
"401451","401436"
"401452","401184"
"401453","399919"
"401454","208869"
"401456","399250"
"401457","367130"
"401458","401431"
"401459","401444"
"401462","401443"
"401466","401440"
"401468","401389"
"401469","401262"
"401471","401444"
"401472","401464"
"401473","401463"
"401474","361658"
"401476","401464"
"401478","401436"
"401479","401331"
"401481","401376"
"401485","401389"
"401487","401467"
"401488","401441"
"401490","401463"
"401491","401480"
"401492","364184"
"401493","401480"
"401494","401480"
"401495","401480"
"401496","401467"
"401498","401464"
"401499","399932"
"401500","401480"
"401501","222699"
"401502","401464"
"401503","401075"
"401504","396084"
"401505","401482"
"401506","298648"
"401508","379210"
"401509","401486"
"401510","401090"
"401512","401467"
"401514","400903"
"401515","398305"
"401518","401467"
"401520","399850"
"401522","401482"
"401523","387369"
"401524","401467"
"401525","401482"
"401526","401432"
"401527","401516"
"401528","401464"
"401529","401513"
"401533","401467"
"401534","401513"
"401537","387086"
"401539","339088"
"401543","401090"
"401545","401513"
"401546","395291"
"401547","401338"
"401548","401535"
"401549","401482"
"401551","397229"
"401557","393950"
"401560","397229"
"401563","401535"
"401565","401535"
"401567","401555"
"401568","168427"
"401570","401516"
"401571","395472"
"401572","401262"
"401576","401556"
"401578","401555"
"401579","401561"
"401580","401561"
"401582","401535"
"401585","401345"
"401586","401581"
"401587","401581"
"401588","401575"
"401589","401556"
"401590","401575"
"401592","401581"
"401594","400225"
"401595","401114"
"401597","401464"
"401599","399719"
"401603","401584"
"401605","347553"
"401606","401326"
"401607","401231"
"401609","401467"
"401610","401538"
"401611","401441"
"401612","401600"
"401613","401598"
"401615","401602"
"401617","385586"
"401618","401090"
"401619","401598"
"401620","384789"
"401626","401616"
"401627","401602"
"401629","401467"
"401630","401338"
"401632","401602"
"401636","401623"
"401638","401616"
"401639","400015"
"401640","385586"
"401641","401467"
"401642","377593"
"401643","356081"
"401644","399510"
"401648","401623"
"401650","401262"
"401651","401623"
"401652","401604"
"401653","401628"
"401654","401310"
"401655","401616"
"401657","401014"
"401658","220585"
"401660","10644"
"401662","401637"
"401665","274567"
"401666","401623"
"401669","400968"
"401672","401668"
"401673","401668"
"401676","401598"
"401678","401659"
"401679","401637"
"401682","401516"
"401683","400743"
"401684","401656"
"401685","401667"
"401690","401659"
"401691","401656"
"401692","399914"
"401693","401656"
"401694","401674"
"401695","401668"
"401696","401656"
"401697","401681"
"401698","401656"
"401699","401331"
"401700","401584"
"401703","401681"
"401705","401535"
"401707","401616"
"401708","401702"
"401712","401616"
"401713","401702"
"401714","215383"
"401715","197125"
"401716","401338"
"401719","400794"
"401721","401656"
"401722","388061"
"401723","401623"
"401725","400822"
"401727","197125"
"401729","337503"
"401730","401575"
"401731","401668"
"401732","401623"
"401734","401720"
"401735","310731"
"401737","401659"
"401738","388053"
"401739","401668"
"401745","400993"
"401746","401541"
"401749","401702"
"401753","401717"
"401755","401338"
"401757","401747"
"401759","401747"
"401760","400710"
"401761","401621"
"401762","401556"
"401765","401345"
"401766","401602"
"401767","401747"
"401769","401740"
"401770","401747"
"401774","401726"
"401775","401752"
"401778","401720"
"401782","401740"
"401785","401748"
"401786","1669"
"401788","321896"
